"Gene","adjpvals","comp","zvals"
"lytA",0.382550169311233,"10 - 5",0.474858684021966
"lytA",0.0445974683313389,"104 - 5",-2.17658367972546
"lytA",0.387150455713208,"11 - 5",-0.45846983972758
"lytA",0.315832699722875,"111 - 5",0.748678113192103
"lytA",0.044740408934965,"116 - 5",-2.17658367972546
"lytA",0.194769030531764,"13 - 5",1.22245838807821
"lytA",0.180323024835966,"147 - 5",-1.28439602595296
"lytA",0.408981602977681,"16 - 5",0.374339056596051
"lytA",0.231246658497856,"170 - 5",-1.04870496374775
"lytA",0.119461698850759,"176 - 5",1.59653464782379
"lytA",0.0444890379540016,"185 - 5",-2.19556502865423
"lytA",0.0168209699463281,"2 - 5",-2.66575969889839
"lytA",0.351548709877484,"23 - 5",-0.598886750866074
"lytA",0.0168992070158459,"236 - 5",-2.66575969889839
"lytA",0.50534188034188,"260 - 5",0
"lytA",0.167392171342778,"27 - 5",1.33925929990923
"lytA",0.116153363269626,"3 - 5",-1.61264432173661
"lytA",0.180669134288626,"309 - 5",-1.28439602595296
"lytA",0.327570140752684,"336 - 5",0.706417814274128
"lytA",0.191993706815396,"37 - 5",1.2417777981331
"lytA",0.505882352941176,"371 - 5",0
"lytA",0.409481580487434,"40 - 5",0.374339056596051
"lytA",0.186218772944258,"44 - 5",1.26052947629283
"lytA",0.388651217127623,"48 - 5",0.448140889345612
"lytA",0.316297843610537,"485 - 5",0.748678113192103
"lytA",0.387641140701438,"498 - 5",-0.45846983972758
"lytA",0.0029356991508996,"1 - 56",3.32787098173208
"lytA",0.0410203018873318,"10 - 56",2.24852391043523
"lytA",0.351952384628243,"104 - 56",-0.603526234103838
"lytA",0.296601443954393,"11 - 56",0.82592618622538
"lytA",0.088335897801654,"111 - 56",1.79738307693985
"lytA",0.218685474145158,"116 - 56",-1.12787871597771
"lytA",0.0090256759554809,"13 - 56",2.9041275341439
"lytA",0.506423982869379,"147 - 56",0
"lytA",0.155710990754577,"16 - 56",1.4230440203438
"lytA",0.506966773847803,"170 - 56",0
"lytA",0.00628421994108237,"176 - 56",3.07962743048384
"lytA",0.341974650436421,"185 - 56",-0.660418152719849
"lytA",0.159415466128315,"2 - 56",-1.38136367294543
"lytA",0.236892013794729,"23 - 56",1.02575999300596
"lytA",0.159737517575039,"236 - 56",-1.38136367294543
"lytA",0.231631428312328,"260 - 56",1.04870496374775
"lytA",0.0187886332922272,"27 - 56",2.62365532586219
"lytA",0.356021321675748,"3 - 56",-0.563939357988856
"lytA",0.507510729613734,"309 - 56",0
"lytA",0.0641257783168502,"336 - 56",1.99081384022709
"lytA",0.0378285563840693,"37 - 56",2.29048276188085
"lytA",0.232017480692849,"371 - 56",1.04870496374775
"lytA",0.156042997131452,"40 - 56",1.4230440203438
"lytA",0.0369409036284371,"44 - 56",2.30923444004058
"lytA",0.0643379156564176,"48 - 56",1.98328776527999
"lytA",0.0885647472778241,"485 - 56",1.79738307693985
"lytA",0.297057052931281,"498 - 56",0.82592618622538
"lytA",0.181016574931489,"5 - 56",1.28439602595296
"lytA",0.112916057552183,"1 - 57",-1.64821364834192
"lytA",0.0153202290543247,"10 - 57",-2.70481798346195
"lytA",1.25434310687395e-05,"104 - 57",-4.996627722969
"lytA",0.0132302373126025,"11 - 57",-2.76102615910153
"lytA",0.218620330319292,"111 - 57",-1.13135124897026
"lytA",0.000444347534905087,"116 - 57",-4.05661304188782
"lytA",0.0877398708747054,"13 - 57",-1.7922955049018
"lytA",0.00161479032810595,"147 - 57",-3.58695234532691
"lytA",0.136474642264511,"16 - 57",-1.50569030556631
"lytA",0.00884523483159504,"170 - 57",-2.92873432591011
"lytA",0.230213591733127,"176 - 57",-1.06222837380586
"lytA",1.31592585725789e-05,"185 - 57",-4.94764621617367
"lytA",1.22865089090056e-05,"2 - 57",-4.96831601827234
"lytA",0.00197036230452394,"23 - 57",-3.51141571488038
"lytA",1.27779692653658e-05,"236 - 57",-4.96831601827234
"lytA",0.0768357516556141,"260 - 57",-1.88002936216236
"lytA",0.255464549305729,"27 - 57",-0.96329701946472
"lytA",0.00207517031059716,"3 - 57",-3.49267368389896
"lytA",0.00163143765107612,"309 - 57",-3.58695234532691
"lytA",0.119012697441473,"336 - 57",-1.59613850509982
"lytA",0.345223988553811,"37 - 57",-0.63825156402926
"lytA",0.0770439786248705,"371 - 57",-1.88002936216236
"lytA",0.136773273866841,"40 - 57",-1.50569030556631
"lytA",0.346556356932134,"44 - 57",-0.619499885869532
"lytA",0.0370475856615749,"48 - 57",-2.30394029817383
"lytA",0.219012826423995,"485 - 57",-1.13135124897026
"lytA",0.0132947750555908,"498 - 57",-2.76102615910153
"lytA",0.037046715024849,"5 - 57",-2.30255631937395
"lytA",0.00164843179327483,"56 - 57",-3.58695234532691
"lytA",0.360074951946968,"1 - 59",0.547719161526853
"lytA",0.314869918813139,"10 - 59",-0.744355826918782
"lytA",0.00147767241042286,"104 - 59",-3.62921179657714
"lytA",0.159600902998211,"11 - 59",-1.36660828927659
"lytA",0.481890199888015,"111 - 59",0.11074086837412
"lytA",0.00753498490520656,"116 - 59",-2.99196780740277
"lytA",0.451984655518768,"13 - 59",0.224014715532884
"lytA",0.0390645388592064,"147 - 59",-2.2713650953363
"lytA",0.432593415819074,"16 - 59",-0.286305659698944
"lytA",0.0873145162431534,"170 - 59",-1.79567177476705
"lytA",0.310403925555929,"176 - 59",0.77716873229327
"lytA",0.00164473420895124,"185 - 59",-3.59581041296077
"lytA",0.000971053837727494,"2 - 59",-3.7845731829171
"lytA",0.0790856533727606,"23 - 59",-1.86487846248167
"lytA",0.000984176186885974,"236 - 59",-3.7845731829171
"lytA",0.334540465623575,"260 - 59",-0.683352187772008
"lytA",0.350870209631743,"27 - 59",0.602705314850278
"lytA",0.0311730161430698,"3 - 59",-2.39381979108491
"lytA",0.039204555127519,"309 - 59",-2.2713650953363
"lytA",0.488184330124456,"336 - 59",-0.0905377991645744
"lytA",0.344277688903895,"37 - 59",0.633752064908211
"lytA",0.335019749958279,"371 - 59",-0.683352187772008
"lytA",0.433104755554084,"40 - 59",-0.286305659698944
"lytA",0.343438796528205,"44 - 59",0.653641223086268
"lytA",0.358468774008436,"48 - 59",-0.567064791851531
"lytA",0.482429226957241,"485 - 59",0.11074086837412
"lytA",0.159915078004113,"498 - 59",-1.36660828927659
"lytA",0.284078165884236,"5 - 59",-0.864379742967444
"lytA",0.0393455787071144,"56 - 59",-2.2713650953363
"lytA",0.112284089732379,"57 - 59",1.65794432912692
"lytA",4.20556800852529e-07,"1 - 6",5.81062820027119
"lytA",0.0403993901659494,"10 - 6",2.25575635060267
"lytA",0.00164345648402327,"104 - 6",-3.59047087660789
"lytA",0.410697683326284,"11 - 6",-0.377349652964535
"lytA",0.224193446275802,"111 - 6",1.0843099734487
"lytA",0.0273825199722865,"116 - 6",-2.44530944269826
"lytA",0.00301474969148388,"13 - 6",3.31457984660152
"lytA",0.135824209240311,"147 - 6",-1.51152233188233
"lytA",0.342858999455867,"16 - 6",0.632632655000641
"lytA",0.224923519639369,"170 - 6",-1.08441154815347
"lytA",0.00821588977773868,"176 - 6",2.95845889271074
"lytA",0.0023283125338102,"185 - 6",-3.44502685860429
"lytA",0.00239572930457627,"2 - 6",-3.40842905748738
"lytA",0.318180208823985,"23 - 6",-0.735335996001463
"lytA",0.00241444593976828,"236 - 6",-3.40842905748738
"lytA",0.460316415477226,"260 - 6",0.180955336552586
"lytA",0.0524753714201435,"27 - 6",2.09131559615262
"lytA",0.0929082340128495,"3 - 6",-1.76486049542586
"lytA",0.136123381507361,"309 - 6",-1.51152233188233
"lytA",0.193744839826824,"336 - 6",1.22228936225474
"lytA",0.108460001423287,"37 - 6",1.67928380665485
"lytA",0.460840097406096,"371 - 6",0.180955336552586
"lytA",0.343331257030875,"40 - 6",0.632632655000641
"lytA",0.103677303428573,"44 - 6",1.70190957214298
"lytA",0.209052902795627,"48 - 6",1.16403287907877
"lytA",0.224576028948628,"485 - 6",1.0843099734487
"lytA",0.411203468650578,"498 - 6",-0.377349652964535
"lytA",0.443051905448595,"5 - 6",0.252227148206105
"lytA",0.136423874623271,"56 - 6",-1.51152233188233
"lytA",0.00242125202949731,"57 - 6",3.41412770621895
"lytA",0.116309993843652,"59 - 6",1.61311303662434
"lytA",6.18689795744514e-06,"1 - 642",5.24420046696808
"lytA",0.000340279639351497,"10 - 642",4.15609498837904
"lytA",0.224688240571096,"104 - 642",1.08829183986273
"lytA",0.0443641740449275,"11 - 642",2.20728985917081
"lytA",0.00870538932329796,"111 - 642",2.92526179291757
"lytA",0.508055853920516,"116 - 642",0
"lytA",3.61235133496849e-05,"13 - 642",4.71275713229666
"lytA",0.160060872873774,"147 - 642",1.38136367294543
"lytA",0.0220948872201319,"16 - 642",2.55092273632151
"lytA",0.219075983920417,"170 - 642",1.12787871597771
"lytA",3.86808472430512e-05,"176 - 642",4.67468880733147
"lytA",0.247148363923765,"185 - 642",0.990627229079773
"lytA",0.508602150537634,"2 - 642",0
"lytA",0.0130678622677285,"23 - 642",2.77306218641536
"lytA",0.509149623250807,"236 - 642",0
"lytA",0.0448842687707688,"260 - 642",2.17658367972546
"lytA",0.000488865183622227,"27 - 642",4.00501899880762
"lytA",0.356489770783217,"3 - 642",0.563939357988856
"lytA",0.160385539958711,"309 - 642",1.38136367294543
"lytA",0.00255613193825305,"336 - 642",3.37217751317252
"lytA",0.00244251681843058,"37 - 642",3.41836147785856
"lytA",0.0450290567345455,"371 - 642",2.17658367972546
"lytA",0.0221913714438006,"40 - 642",2.55092273632151
"lytA",0.00235678229821149,"44 - 642",3.43711315601829
"lytA",0.00149801545989609,"48 - 642",3.63433314707961
"lytA",0.00875219249170279,"485 - 642",2.92526179291757
"lytA",0.0445171539554273,"498 - 642",2.20728985917081
"lytA",0.0169781752729293,"5 - 642",2.66575969889839
"lytA",0.160711526828546,"56 - 642",1.38136367294543
"lytA",1.33103846514227e-05,"57 - 642",4.96831601827234
"lytA",0.000997658052459754,"59 - 642",3.7845731829171
"lytA",0.00243345732512078,"6 - 642",3.40842905748738
"lytA",6.74934322630379e-06,"1 - 647",5.24420046696808
"lytA",0.000348013267518577,"10 - 647",4.15609498837904
"lytA",0.225074967319067,"104 - 647",1.08829183986273
"lytA",0.0446711925504287,"11 - 647",2.20728985917081
"lytA",0.00879950164030659,"111 - 647",2.92526179291757
"lytA",0.509698275862069,"116 - 647",0
"lytA",3.72887879738683e-05,"13 - 647",4.71275713229666
"lytA",0.161038841547137,"147 - 647",1.38136367294543
"lytA",0.0222887020203085,"16 - 647",2.55092273632151
"lytA",0.219467890868396,"170 - 647",1.12787871597771
"lytA",3.97860143071384e-05,"176 - 647",4.67468880733147
"lytA",0.247550231182178,"185 - 647",0.990627229079773
"lytA",0.51024811218986,"2 - 647",0
"lytA",0.0131332015790671,"23 - 647",2.77306218641536
"lytA",0.510799136069114,"236 - 647",0
"lytA",0.0451747818372462,"260 - 647",2.17658367972546
"lytA",0.000497151034192095,"27 - 647",4.00501899880762
"lytA",0.356959454275685,"3 - 647",0.563939357988856
"lytA",0.161367492244172,"309 - 647",1.38136367294543
"lytA",0.00257478983561256,"336 - 647",3.37217751317252
"lytA",0.00246270290783909,"37 - 647",3.41836147785856
"lytA",0.0453214532068477,"371 - 647",2.17658367972546
"lytA",0.0223868901349354,"40 - 647",2.55092273632151
"lytA",0.00237692573665774,"44 - 647",3.43711315601829
"lytA",0.00151523402840064,"48 - 647",3.63433314707961
"lytA",0.00884732501878651,"485 - 647",2.92526179291757
"lytA",0.0448263008578955,"498 - 647",2.20728985917081
"lytA",0.0170578850159947,"5 - 647",2.66575969889839
"lytA",0.161697487115837,"56 - 647",1.38136367294543
"lytA",1.38890970275715e-05,"57 - 647",4.96831601827234
"lytA",0.00101151441429947,"59 - 647",3.7845731829171
"lytA",0.00245277047849476,"6 - 647",3.40842905748738
"lytA",0.511351351351351,"642 - 647",0
"lytA",1.4327606788191e-18,"1 - 67",9.4617232970817
"lytA",1.33159310963805e-08,"10 - 67",6.44897612788045
"lytA",0.342469445182625,"104 - 67",-0.631332888488642
"lytA",0.159259039744881,"11 - 67",1.36993614512845
"lytA",0.0349773240164984,"111 - 67",2.33258145848957
"lytA",0.211588509188613,"116 - 67",-1.15456204935531
"lytA",1.49120812176718e-08,"13 - 67",6.47537014618842
"lytA",0.439975886446299,"147 - 67",0.261839887050189
"lytA",0.0772034961811226,"16 - 67",1.88633968481236
"lytA",0.458605658060973,"170 - 67",0.1899586193864
"lytA",6.63326080267626e-06,"176 - 67",5.17791375051272
"lytA",0.328291288622383,"185 - 67",-0.706951227657632
"lytA",0.1187905936413,"2 - 67",-1.59145395756268
"lytA",0.0324337341953725,"23 - 67",2.36774557269447
"lytA",0.119058743965546,"236 - 67",-1.59145395756268
"lytA",0.1514405515057,"260 - 67",1.44009791113516
"lytA",0.000968850943532597,"27 - 67",3.78184288194452
"lytA",0.379842908920362,"3 - 67",-0.482301714984454
"lytA",0.440492290068888,"309 - 67",0.261839887050189
"lytA",0.00877855404176948,"336 - 67",2.93279693342729
"lytA",0.00861223729273582,"37 - 67",2.9203952976562
"lytA",0.151764835341901,"371 - 67",1.44009791113516
"lytA",0.0774167655075898,"40 - 67",1.88633968481236
"lytA",0.00859624084228421,"44 - 67",2.94274878168085
"lytA",0.00135784316758216,"48 - 67",3.66846627686666
"lytA",0.0351093139184474,"485 - 67",2.33258145848957
"lytA",0.159573780930147,"498 - 67",1.36993614512845
"lytA",0.0644431685485504,"5 - 67",1.98503798148703
"lytA",0.441009907331014,"56 - 67",0.261839887050189
"lytA",8.76277105474383e-06,"57 - 67",5.07424145277215
"lytA",0.00151180569877918,"59 - 67",3.63789656741444
"lytA",0.000115337322321465,"6 - 67",4.42256310548342
"lytA",0.119328107639677,"642 - 67",-1.59145395756268
"lytA",0.119598692917771,"647 - 67",-1.59145395756268
"lytA",0.277256664745578,"1 - 712",0.891237494679617
"lytA",0.315031708988786,"10 - 712",-0.745069256381861
"lytA",0.000399821993589518,"104 - 712",-4.08564225087137
"lytA",0.157667917994065,"11 - 712",-1.38081886549276
"lytA",0.456564420238462,"111 - 712",0.200953537082262
"lytA",0.00633683523467932,"116 - 712",-3.06958857339103
"lytA",0.388055019465637,"13 - 712",0.444986039957077
"lytA",0.0325370238168729,"147 - 712",-2.36798947246778
"lytA",0.453687549808082,"16 - 712",-0.217570251508693
"lytA",0.0880054475270507,"170 - 712",-1.80858183374036
"lytA",0.236964507504083,"176 - 712",1.02238014977515
"lytA",0.00050318761673796,"185 - 712",-4.00620672238909
"lytA",0.000484924800567479,"2 - 712",-4.0190348542674
"lytA",0.0566094985192397,"23 - 712",-2.05278526700616
"lytA",0.000493584172006184,"236 - 712",-4.0190348542674
"lytA",0.344708689480775,"260 - 712",-0.636094040099649
"lytA",0.313369163715977,"27 - 712",0.767878434035255
"lytA",0.0277477555233697,"3 - 712",-2.4390852035657
"lytA",0.0326626493914555,"309 - 712",-2.36798947246778
"lytA",0.510527735495485,"336 - 712",0.0114881852305025
"lytA",0.31760388056858,"37 - 712",0.75225574468816
"lytA",0.345188117421638,"371 - 712",-0.636094040099649
"lytA",0.454213869471432,"40 - 712",-0.217570251508693
"lytA",0.3115926453826,"44 - 712",0.773220758216835
"lytA",0.373274942101871,"48 - 712",-0.508912523080445
"lytA",0.457089206928391,"485 - 712",0.200953537082262
"lytA",0.157982624417207,"498 - 712",-1.38081886549276
"lytA",0.295576464625256,"5 - 712",-0.832842596533405
"lytA",0.0327892488077014,"56 - 712",-2.36798947246778
"lytA",0.0724047657606649,"57 - 712",1.91923859098604
"lytA",0.47856950619281,"59 - 712",0.126333618559831
"lytA",0.0839372209843185,"6 - 712",-1.83472515901235
"lytA",0.000502558429679024,"642 - 712",-4.0190348542674
"lytA",0.000511865067265672,"647 - 712",-4.0190348542674
"lytA",0.000187921996049751,"67 - 712",-4.30515985620522
"lytA",0.00533144865443337,"1 - 717",3.13783513252182
"lytA",0.113380970213861,"10 - 717",1.63927518943855
"lytA",0.0669211109406401,"104 - 717",-1.95562650437506
"lytA",0.4955360666095,"11 - 717",0.0650694681133964
"lytA",0.180834036363053,"111 - 717",1.28060626598711
"lytA",0.0718384615277189,"116 - 717",-1.9238574751908
"lytA",0.0238711800909315,"13 - 717",2.50885769980614
"lytA",0.276992255361802,"147 - 717",-0.888627943782572
"lytA",0.282041862766955,"16 - 717",0.870538375081393
"lytA",0.334811822207064,"170 - 717",-0.688328245448888
"lytA",0.0162592441793893,"176 - 717",2.68341538455898
"lytA",0.0647522744716753,"185 - 717",-1.97089989557609
"lytA",0.0247999232176981,"2 - 717",-2.48368932063021
"lytA",0.496152463237102,"23 - 717",0.0675407667049462
"lytA",0.0249003277651382,"236 - 717",-2.48368932063021
"lytA",0.387270882490788,"260 - 717",0.460470484175672
"lytA",0.04771599732517,"27 - 717",2.14090827351209
"lytA",0.175221322725038,"3 - 717",-1.30609286031984
"lytA",0.277426412501868,"309 - 717",-0.888627943782572
"lytA",0.156832858603329,"336 - 717",1.41016586934051
"lytA",0.0858930967358026,"37 - 717",1.82076990706886
"lytA",0.387762967474894,"371 - 717",0.460470484175672
"lytA",0.28248049707919,"40 - 717",0.870538375081393
"lytA",0.0829342855090734,"44 - 717",1.84131134130718
"lytA",0.170311007261541,"48 - 717",1.3263806966046
"lytA",0.181179799338891,"485 - 717",1.28060626598711
"lytA",0.496084225975219,"498 - 717",0.0650694681133964
"lytA",0.352961071008324,"5 - 717",0.594464838877482
"lytA",0.277861932772672,"56 - 717",-0.888627943782572
"lytA",0.00362216291414494,"57 - 717",3.25322786050713
"lytA",0.103548695624834,"59 - 717",1.70719116677033
"lytA",0.344489563183254,"6 - 717",0.625466919148854
"lytA",0.0250015486097119,"642 - 717",-2.48368932063021
"lytA",0.0251035957468944,"647 - 717",-2.48368932063021
"lytA",0.0961884942273064,"67 - 717",-1.74527725690687
"lytA",0.0882381186748226,"712 - 717",1.80618802473919
"lytA",0.437342286328631,"1 - 84",0.274015866097385
"lytA",0.306325281590415,"10 - 84",-0.791373841854526
"lytA",0.00315841450347062,"104 - 84",-3.29960084951362
"lytA",0.158609400200125,"11 - 84",-1.37540951918274
"lytA",0.511904761904762,"111 - 84",0
"lytA",0.00889567105714054,"116 - 84",-2.92526179291757
"lytA",0.51238661264439,"13 - 84",0.0219025341319817
"lytA",0.0439862492145021,"147 - 84",-2.20133570540812
"lytA",0.409982781932339,"16 - 84",-0.374339056596051
"lytA",0.0887947855824418,"170 - 84",-1.79738307693985
"lytA",0.362891658514972,"176 - 84",0.537743906295615
"lytA",0.00322833492536271,"185 - 84",-3.29151756657294
"lytA",0.00157695363267783,"2 - 84",-3.58269937835355
"lytA",0.0936739174376703,"23 - 84",-1.75873389649128
"lytA",0.00159256703498157,"236 - 84",-3.58269937835355
"lytA",0.316764359604063,"260 - 84",-0.748678113192103
"lytA",0.394826913747596,"27 - 84",0.422319620454069
"lytA",0.0328751069941148,"3 - 84",-2.36132243492871
"lytA",0.0441343510637092,"309 - 84",-2.20133570540812
"lytA",0.455644119722136,"336 - 84",-0.210521865181031
"lytA",0.377152100761165,"37 - 84",0.493099684940995
"lytA",0.317232253783685,"371 - 84",-0.748678113192103
"lytA",0.410485211812158,"40 - 84",-0.374339056596051
"lytA",0.372498232604256,"44 - 84",0.511851363100723
"lytA",0.341608250145522,"48 - 84",-0.647811648573103
